Displacement (ccm),Power (hp),Torque (Nm),Dry weight (kg),Wheelbase (mm),Seat height (mm),Category_Custom / cruiser,Category_Naked bike,Category_Sport,Category_Touring
1284.1,114.0,117.0,224.0,1510.0,790.0,0,1,0,0
1284.0,114.0,117.0,236.0,1515.0,790.0,0,0,1,0
1284.1,114.0,117.0,236.0,1510.0,790.0,0,1,0,0
1284.0,100.0,120.0,246.0,1545.0,790.0,0,1,0,0
161.0,16.5,13.9,135.0,1324.0,792.0,0,0,1,0
234.0,18.5,18.0,132.0,1425.0,755.0,0,1,0,0
397.0,29.0,31.0,139.0,1405.0,790.0,0,1,0,0
399.0,52.3,38.0,175.0,1410.0,755.0,0,1,0,0
399.0,53.0,38.0,168.0,1415.0,760.0,0,1,0,0
399.0,52.3,38.0,170.0,1410.0,755.0,0,1,0,0
499.0,57.0,34.7,173.0,1435.0,775.0,0,1,0,0
499.0,58.0,48.0,173.0,1435.0,775.0,0,1,0,0
499.0,57.5,46.0,173.0,1430.0,775.0,0,1,0,0
499.0,58.0,48.0,177.0,1435.0,775.0,0,1,0,0
599.0,98.0,67.0,176.0,1425.0,790.0,0,1,0,0
599.0,98.0,67.0,176.0,1425.0,790.0,0,1,0,0
600.0,95.9,63.0,176.0,1420.0,790.0,0,1,0,0
600.0,95.2,63.0,178.0,1420.0,790.0,0,1,0,0
599.0,114.0,63.5,173.0,1435.0,800.0,0,1,0,0
599.0,98.0,67.0,176.0,1425.0,790.0,0,1,0,0
599.0,98.0,67.0,179.0,1425.0,790.0,0,1,0,0
747.0,73.0,61.8,215.0,1495.0,795.0,0,1,0,0
747.0,72.0,61.0,215.0,1495.0,795.0,0,1,0,0
162.7,14.0,13.9,149.0,1340.0,792.0,0,0,1,0
162.7,14.0,13.9,134.0,1340.0,792.0,0,0,1,0
162.7,14.0,13.9,135.0,1324.0,792.0,0,0,1,0
998.0,123.0,100.0,217.0,1445.0,825.0,0,1,0,0
109.1,8.6,9.0,100.0,1257.0,749.0,0,0,1,0
109.1,8.6,9.0,100.0,1257.0,749.0,0,0,1,0
109.1,8.7,9.0,100.0,1257.0,749.0,0,0,1,0
1140.0,87.2,92.0,243.0,1490.0,825.0,0,0,1,0
1140.0,87.2,92.0,247.0,1490.0,765.0,0,0,1,0
124.8,8.5,10.1,103.0,1310.0,795.0,0,0,1,0
124.8,8.5,10.1,103.0,1310.0,795.0,0,0,1,0
1284.0,99.2,114.0,266.0,1510.0,780.0,0,0,1,0
1284.0,99.2,114.0,272.0,1510.0,780.0,0,0,1,0
1284.0,99.2,114.0,261.0,1510.0,780.0,0,0,0,1
1284.0,99.2,114.0,236.0,1510.0,780.0,0,1,0,0
249.4,29.0,23.0,158.0,1369.0,775.0,0,1,0,0
249.4,29.0,23.0,158.0,1369.0,775.0,0,1,0,0
399.0,52.3,38.0,195.0,1560.0,755.0,0,0,1,0
399.0,52.3,38.0,198.0,1560.0,755.0,0,0,1,0
399.0,52.3,38.0,195.0,1560.0,755.0,0,0,1,0
399.0,52.3,38.0,195.0,1560.0,755.0,0,0,1,0
399.0,52.3,38.0,198.0,1560.0,755.0,0,0,1,0
399.0,52.3,38.0,200.0,1560.0,755.0,0,0,1,0
399.0,52.3,38.0,194.0,1560.0,755.0,0,0,1,0
399.0,52.3,38.0,195.0,1560.0,755.0,0,0,1,0
399.0,52.3,38.0,195.0,1560.0,755.0,0,0,1,0
399.0,52.3,38.0,199.0,1560.0,755.0,0,0,1,0
399.0,52.3,38.0,200.0,1410.0,755.0,0,0,1,0
399.0,52.3,38.0,195.0,1560.0,755.0,0,0,1,0
399.0,52.3,38.0,195.0,1560.0,755.0,0,1,0,0
399.0,52.3,38.0,195.0,1560.0,755.0,0,1,0,0
399.0,52.3,38.0,195.0,1560.0,755.0,0,1,0,0
471.0,46.9,43.0,173.4,1410.0,790.0,0,1,0,0
471.0,46.9,43.0,173.4,1410.0,790.0,0,1,0,0
471.0,46.9,43.0,173.4,1410.0,790.0,0,1,0,0
471.0,46.9,43.0,173.4,1410.0,790.0,0,1,0,0
471.0,46.9,43.0,173.4,1410.0,790.0,0,1,0,0
471.0,46.9,43.0,173.4,1410.0,790.0,0,1,0,0
471.0,46.9,43.0,192.0,1410.0,790.0,0,1,0,0
471.0,46.9,43.0,173.4,1410.0,785.0,0,1,0,0
471.0,46.9,43.0,173.4,1410.0,785.0,0,1,0,0
471.0,46.9,43.0,176.0,1410.0,790.0,0,1,0,0
471.0,46.9,43.0,176.0,1410.0,790.0,0,1,0,0
471.0,46.9,43.0,176.0,1410.0,790.0,0,1,0,0
471.0,46.9,43.0,178.0,1421.0,810.0,0,0,1,0
471.0,46.9,43.0,178.0,1421.0,810.0,0,0,1,0
471.0,46.9,43.0,178.0,1421.0,810.0,0,0,1,0
471.0,46.9,43.0,178.0,1421.0,810.0,0,0,1,0
471.0,46.9,43.0,178.0,1421.0,810.0,0,0,1,0
471.0,46.9,43.0,182.0,1421.0,810.0,0,0,1,0
471.0,46.9,43.0,182.0,1421.0,810.0,0,0,1,0
599.0,100.0,63.5,198.0,1435.0,800.0,0,1,0,0
599.0,100.0,63.5,202.0,1435.0,800.0,0,1,0,0
599.0,75.0,63.5,173.0,1435.0,785.0,0,1,0,0
599.0,100.0,63.5,173.0,1435.0,800.0,0,0,1,0
599.0,100.0,63.5,172.0,1435.0,800.0,0,1,0,0
599.0,100.0,63.5,177.0,1435.0,800.0,0,1,0,0
736.0,68.0,60.0,218.0,1460.0,790.0,0,0,1,0
305.0,28.2,23.1,159.0,1300.0,760.0,0,0,1,0
998.0,96.6,93.0,220.0,1483.0,795.0,0,1,0,0
998.0,114.0,97.0,220.0,1483.0,795.0,0,0,1,0
998.0,96.6,93.0,220.0,1480.0,795.0,0,0,1,0
149.1,13.3,12.8,142.0,1340.0,790.0,0,0,1,0
249.0,21.5,22.0,139.0,1370.0,780.0,0,1,0,0
499.0,56.3,45.0,183.0,1480.0,770.0,0,1,0,0
599.9,76.4,58.0,191.0,1480.0,785.0,0,1,0,0
599.0,76.4,58.0,194.0,1480.0,785.0,0,1,0,0
599.9,57.0,58.0,191.0,1480.0,785.0,0,1,0,0
599.9,76.4,58.0,197.0,1480.0,785.0,0,1,0,0
998.0,96.6,97.0,220.0,1483.0,795.0,0,0,1,0
998.0,96.6,97.0,224.0,1483.0,795.0,0,0,1,0
998.0,96.6,97.0,228.0,1483.0,795.0,0,0,1,0
998.0,96.6,97.0,228.0,1483.0,795.0,0,0,1,0
124.7,11.1,11.2,128.0,1270.0,792.0,0,0,1,0
124.7,11.1,11.2,128.0,1270.0,792.0,0,0,1,0
124.7,11.1,11.2,128.0,1270.0,792.0,0,0,1,0
124.7,11.1,11.2,128.0,1270.0,792.0,0,0,1,0
124.7,11.1,11.2,128.0,1270.0,792.0,0,0,1,0
124.7,11.1,11.2,128.0,1270.0,792.0,0,0,1,0
599.3,76.4,59.0,213.0,1490.0,785.0,0,1,0,0
599.0,100.0,63.5,172.0,1435.0,800.0,0,1,0,0
599.3,76.4,59.0,213.0,1490.0,785.0,0,1,0,0
599.3,76.4,59.0,213.0,1490.0,785.0,0,1,0,0
599.3,76.4,59.0,213.0,1490.0,785.0,0,1,0,0
599.3,76.4,59.0,217.0,1490.0,785.0,0,1,0,0
599.3,76.4,59.0,222.0,1490.0,785.0,0,0,1,0
599.3,76.4,59.0,222.0,1490.0,785.0,0,1,0,0
599.3,76.4,59.0,222.0,1490.0,785.0,0,0,1,0
998.0,169.0,114.0,176.0,1402.0,820.0,0,0,1,0
1137.0,150.0,119.0,224.0,1490.0,810.0,0,0,1,0
125.0,13.3,10.1,115.0,1294.0,776.0,0,0,1,0
124.7,13.0,10.1,115.0,1294.0,776.0,0,0,1,0
124.7,13.4,10.6,127.3,1294.0,776.0,0,0,1,0
249.0,45.0,24.0,158.0,1345.0,735.0,0,0,1,0
600.0,84.0,60.0,195.0,1410.0,810.0,0,0,1,0
599.0,110.0,67.0,168.0,1395.0,810.0,0,0,1,0
599.0,109.0,65.0,170.0,1390.0,810.0,0,0,1,0
599.0,111.0,63.0,170.0,1390.0,810.0,0,0,1,0
599.0,109.0,65.0,169.0,1390.0,810.0,0,0,1,0
599.0,111.0,63.0,169.0,1385.0,810.0,0,0,1,0
600.0,110.0,65.0,198.0,1395.0,810.0,0,0,1,0
599.0,110.0,68.0,170.0,1395.0,810.0,0,0,1,0
599.0,115.0,66.0,163.0,1395.0,820.0,0,0,1,0
929.0,152.0,103.0,170.0,1400.0,815.0,0,0,1,0
929.0,147.0,101.0,170.0,1400.0,815.0,0,0,1,0
999.0,175.0,115.0,173.0,1410.0,820.0,0,0,1,0
124.7,13.4,10.6,127.3,1294.0,776.0,0,0,1,0
124.7,13.0,10.1,115.0,1294.0,776.0,0,0,1,0
124.7,13.4,10.6,127.3,1294.0,776.0,0,0,1,0
124.7,13.4,10.6,136.9,1313.0,793.0,0,0,1,0
124.7,12.1,10.4,138.0,1070.0,795.0,0,0,1,0
149.6,16.9,13.0,138.0,1305.0,787.0,0,0,1,0
399.0,45.4,37.0,182.0,1410.0,785.0,0,0,1,0
599.0,108.0,63.0,170.0,1390.0,805.0,0,0,1,0
124.1,10.9,9.8,114.0,1297.0,781.0,0,1,0,0
680.0,64.8,66.2,236.0,1476.0,805.0,0,0,0,1
1520.0,98.0,130.0,309.0,1690.0,740.0,1,0,0,0
1520.0,100.0,130.0,309.0,1690.0,740.0,1,0,0,0
223.0,19.0,21.0,119.0,1395.0,780.0,0,1,0,0
1084.0,83.0,88.0,310.0,1605.0,795.0,0,0,0,1
1520.0,100.0,150.0,372.0,1690.0,765.0,0,0,0,1
1520.0,100.0,150.0,372.0,1690.0,740.0,0,0,0,1
1832.0,119.0,167.0,363.0,1692.0,740.0,0,0,0,1
1832.0,119.0,167.0,363.0,1690.0,740.0,0,0,0,1
1832.0,118.0,167.0,359.2,1692.0,739.0,0,0,0,1
1832.0,118.0,167.0,359.2,1692.0,739.0,0,0,0,1
1832.0,116.0,167.0,417.0,1690.0,740.0,0,0,0,1
49.0,3.1,3.1,62.0,895.0,660.0,0,1,0,0
249.0,40.0,24.0,151.0,1415.0,760.0,0,1,0,0
919.0,107.0,91.0,194.0,1460.0,795.0,0,1,0,0
249.0,27.0,23.0,171.0,1620.0,690.0,1,0,0,0
49.0,3.9,3.7,87.0,1320.0,635.0,1,0,0,0
49.0,3.1,3.1,58.0,895.0,660.0,0,1,0,0
124.8,15.0,15.0,132.0,1345.0,790.0,0,0,1,0
125.0,15.0,15.0,132.0,1345.0,800.0,0,0,1,0
647.0,56.0,56.0,223.0,1473.0,814.0,0,0,0,1
647.0,56.0,55.0,223.0,1473.0,814.0,0,0,0,1
680.2,108.0,66.2,236.0,1476.0,805.0,0,0,0,1
680.2,64.8,66.2,236.0,1476.0,805.0,0,0,0,1
999.0,101.0,90.0,172.0,1465.0,830.0,0,0,1,0
999.0,101.0,90.0,172.0,1465.0,830.0,0,0,1,0
999.0,101.0,90.0,172.0,1465.0,830.0,0,0,1,0
233.8,17.5,17.3,141.0,1460.0,675.0,1,0,0,0
471.0,48.0,43.0,185.1,1491.0,691.0,1,0,0,0
471.0,48.0,43.0,185.1,1491.0,691.0,1,0,0,0
471.0,48.0,43.0,187.8,1491.0,691.0,1,0,0,0
471.0,48.0,43.0,187.8,1491.0,691.0,1,0,0,0
125.0,15.0,10.5,145.0,1530.0,680.0,1,0,0,0
125.0,14.8,10.5,146.0,1530.0,680.0,1,0,0,0
398.0,33.0,34.0,225.0,1620.0,675.0,1,0,0,0
745.0,44.3,64.0,238.0,1640.0,658.0,1,0,0,0
745.0,44.9,65.0,251.0,1639.0,652.0,1,0,0,0
745.0,44.9,64.0,262.0,1640.0,658.0,1,0,0,0
745.0,44.9,64.0,262.0,1640.0,658.0,1,0,0,0
398.0,30.8,33.0,244.0,1655.0,650.0,1,0,0,0
745.0,44.9,64.0,230.0,1562.0,747.0,1,0,0,0
398.0,33.0,35.0,217.0,1625.0,645.0,1,0,0,0
1085.0,98.0,109.0,297.0,1555.0,800.0,0,0,0,1
1084.0,100.0,111.0,287.0,1555.0,800.0,0,0,0,1
398.0,31.0,33.0,203.0,1600.0,670.0,1,0,0,0
229.0,26.8,23.0,172.0,1620.0,755.0,1,0,0,0
498.0,64.0,43.0,180.0,1483.0,759.0,1,0,0,0
125.0,14.2,10.0,152.0,1450.0,800.0,0,0,1,0
125.0,14.2,10.0,152.0,1450.0,800.0,0,0,1,0
125.0,14.2,10.0,152.0,1450.0,800.0,0,0,1,0
125.0,14.2,10.0,153.0,1450.0,800.0,0,0,1,0
1098.0,121.0,101.0,241.5,1590.0,831.0,0,0,1,0
748.0,89.0,70.0,229.0,1550.0,710.0,1,0,0,0
748.0,78.2,65.0,229.1,1651.0,711.0,1,0,0,0
399.0,59.0,39.0,182.0,1345.0,755.0,0,0,1,0
1237.0,170.0,129.0,267.0,1545.0,815.0,0,0,1,0
782.0,107.0,80.0,218.0,1460.0,805.0,0,0,1,0
644.0,39.7,54.0,165.0,1430.0,845.0,0,1,0,0
1099.0,78.0,98.0,245.0,1610.0,750.0,1,0,0,0
1099.0,50.0,88.0,261.0,1650.0,730.0,1,0,0,0
1099.0,61.7,93.0,261.0,1640.0,730.0,1,0,0,0
1099.0,78.0,98.0,245.0,1610.0,750.0,1,0,0,0
125.0,15.0,10.7,145.0,1524.0,680.0,1,0,0,0
125.0,15.0,10.7,145.0,1524.0,680.0,1,0,0,0
124.5,15.0,11.0,145.0,1524.0,680.0,1,0,0,0
583.0,34.0,50.0,199.0,1600.0,695.0,1,0,0,0
583.0,38.4,48.0,199.0,1600.0,690.0,1,0,0,0
694.5,62.0,62.1,211.0,1525.0,760.0,1,0,0,0
745.0,44.9,64.0,256.3,1640.0,658.0,1,0,0,0
745.0,43.0,61.0,229.0,1615.0,700.0,1,0,0,0
745.0,45.0,63.0,229.0,1615.0,700.0,1,0,0,0
745.0,45.2,63.0,229.0,1615.0,700.0,1,0,0,0
745.0,45.0,63.0,221.0,1640.0,675.0,1,0,0,0
745.0,45.2,60.5,239.0,1615.0,660.0,1,0,0,0
745.0,45.2,63.0,221.0,1640.0,645.0,1,0,0,0
745.0,43.0,60.5,225.0,1646.0,676.0,1,0,0,0
125.0,15.0,10.5,145.0,1530.0,680.0,1,0,0,0
1312.0,57.0,107.0,303.0,1805.0,678.0,1,0,0,0
1312.0,57.0,107.0,303.0,1805.0,678.0,1,0,0,0
1312.0,57.0,107.0,309.0,1805.0,678.0,1,0,0,0
1312.0,57.0,107.0,303.0,1805.0,678.0,1,0,0,0
1312.0,57.0,107.0,303.0,1805.0,678.0,1,0,0,0
1312.0,57.0,107.0,309.0,1805.0,678.0,1,0,0,0
398.0,30.8,32.0,229.0,1560.0,750.0,1,0,0,0
745.0,44.9,64.0,256.3,1640.0,658.0,1,0,0,0
745.0,44.9,64.0,249.0,1640.0,673.0,1,0,0,0
745.0,44.9,65.1,230.5,1653.0,652.0,1,0,0,0
249.0,29.5,22.0,161.0,1405.0,725.0,0,1,0,0
996.0,110.0,97.0,192.0,1430.0,810.0,0,0,1,0
996.0,98.0,90.0,192.0,1430.0,810.0,0,0,1,0
996.0,104.0,93.0,193.0,1430.0,810.0,0,0,1,0
996.0,106.0,93.0,193.0,1430.0,810.0,0,0,1,0
996.0,136.0,105.0,200.0,1409.0,813.0,0,0,1,0
999.0,132.0,102.0,199.0,1410.0,813.0,0,0,1,0
999.0,132.0,102.0,194.0,1420.0,825.0,0,0,1,0
249.0,32.0,24.0,140.0,1410.0,780.0,0,1,0,0
249.0,29.5,22.0,161.0,1405.0,725.0,0,1,0,0
249.0,29.5,22.0,161.0,1405.0,725.0,0,1,0,0
249.0,29.5,22.0,161.0,1405.0,725.0,0,1,0,0
249.0,29.5,22.0,161.0,1405.0,760.0,0,1,0,0
249.0,30.0,22.0,161.0,1405.0,725.0,0,1,0,0
1312.0,74.0,123.0,301.0,1669.0,685.0,1,0,0,0
1832.0,107.0,165.0,335.0,1715.0,693.0,1,0,0,0
1795.0,107.0,163.0,320.0,1715.0,693.0,1,0,0,0
1795.0,107.0,163.0,335.2,1715.0,693.0,1,0,0,0
1795.0,107.0,163.0,335.2,1715.0,693.0,1,0,0,0
1312.0,74.0,123.0,300.0,1669.0,686.0,1,0,0,0
1137.0,140.0,116.0,222.0,1500.0,810.0,0,1,0,0
1137.0,136.0,113.0,222.0,1500.0,795.0,0,1,0,0
1137.0,137.0,113.0,222.0,1500.0,795.0,0,1,0,0
996.0,92.5,98.0,235.0,1560.0,838.0,0,0,0,1
125.0,14.2,10.0,152.0,1450.0,800.0,0,0,1,0
125.0,14.2,10.0,152.0,1450.0,800.0,0,0,1,0
996.0,92.5,98.0,244.2,1560.0,838.0,0,0,0,1
125.0,14.2,10.0,152.0,1450.0,800.0,0,0,1,0
125.0,14.2,10.0,152.0,1450.0,800.0,0,0,1,0
680.2,59.1,60.0,218.0,1515.0,841.0,0,0,0,1
1218.0,167.0,138.0,216.0,1475.0,800.0,0,1,0,0
1218.0,126.0,120.0,249.0,1475.0,800.0,0,1,0,0
1218.0,160.0,138.0,219.0,1475.0,780.0,0,1,0,0
1218.0,160.0,138.0,219.0,1475.0,780.0,0,1,0,0
1218.0,163.0,138.0,219.0,1475.0,780.0,0,1,0,0
1218.0,161.0,128.0,219.0,1475.0,780.0,0,1,0,0
1218.0,161.0,128.0,219.0,1475.0,780.0,0,1,0,0
1218.0,161.0,128.0,219.0,1475.0,780.0,0,1,0,0
1218.0,161.0,128.0,219.0,1475.0,740.0,0,1,0,0
1218.0,163.0,138.0,219.0,1475.0,780.0,0,1,0,0
1218.0,161.0,128.0,219.0,1475.0,780.0,0,1,0,0
1218.0,161.0,128.0,219.0,1475.0,780.0,0,1,0,0
1218.0,161.0,128.0,220.0,1475.0,780.0,1,0,0,0
1218.0,161.0,128.0,220.0,1475.0,740.0,1,0,0,0
1218.0,200.0,150.0,239.0,1475.0,800.0,0,1,0,0
1218.0,161.0,135.0,250.0,1475.0,800.0,0,1,0,0
1218.0,161.0,135.0,249.0,1475.0,800.0,0,1,0,0
1218.0,161.0,137.0,249.0,1475.0,800.0,0,1,0,0
1218.0,161.0,137.0,249.0,1475.0,800.0,0,1,0,0
1218.0,167.0,138.0,221.0,1475.0,800.0,0,1,0,0
1218.0,167.0,138.0,221.0,1475.0,800.0,0,1,0,0
898.0,103.0,100.0,174.0,1495.0,870.0,0,1,0,0
898.0,103.0,100.0,174.0,1495.0,870.0,0,1,0,0
898.0,103.0,100.0,174.0,1495.0,870.0,0,1,0,0
898.0,103.0,100.0,174.0,1495.0,870.0,0,1,0,0
125.0,14.5,12.5,140.0,1490.0,690.0,1,0,0,0
125.0,14.3,11.0,141.0,1385.0,718.0,1,0,0,0
125.0,14.3,11.0,141.0,1385.0,718.0,1,0,0,0
125.0,13.7,11.0,128.0,1290.0,788.0,0,1,0,0
125.0,14.2,10.2,167.0,1445.0,795.0,0,0,1,0
125.0,14.2,10.2,166.0,1445.0,795.0,0,0,1,0
125.0,14.2,9.7,167.0,1445.0,795.0,0,0,1,0
125.0,14.2,9.7,150.0,1445.0,795.0,0,0,1,0
125.0,14.2,10.2,166.0,1445.0,780.0,0,0,1,0
125.0,14.2,10.2,166.0,1445.0,780.0,0,0,1,0
125.0,14.2,10.2,166.0,1445.0,780.0,0,0,1,0
249.0,27.0,22.7,149.7,1435.0,762.0,0,0,1,0
249.0,27.0,22.7,149.7,1435.0,762.0,0,0,1,0
249.0,27.0,22.7,149.7,1435.0,762.0,0,0,1,0
249.0,27.0,22.7,149.7,1435.0,762.0,0,0,1,0
249.0,27.0,22.7,170.0,1435.0,830.0,0,1,0,0
249.0,28.2,21.0,155.0,1445.0,795.0,0,1,0,0
249.0,27.0,22.7,170.0,1435.0,830.0,0,1,0,0
249.0,27.0,22.7,176.0,1435.0,655.0,0,0,1,0
249.0,27.0,22.7,176.0,1435.0,655.0,0,0,1,0
249.0,27.0,22.7,176.0,1435.0,655.0,0,0,1,0
249.0,27.0,22.7,176.0,1435.0,655.0,0,0,1,0
249.0,27.0,22.7,188.7,1435.0,830.0,0,0,1,0
249.0,27.0,22.7,188.7,1435.0,830.0,0,0,1,0
249.0,27.0,22.7,188.0,1435.0,830.0,0,0,1,0
647.0,76.4,68.0,189.0,1435.0,780.0,0,0,1,0
249.0,25.0,22.0,166.9,1435.0,709.0,1,0,0,0
647.0,79.0,67.0,229.0,1699.0,706.0,1,0,0,0
647.0,79.0,67.0,229.0,1699.0,706.0,1,0,0,0
647.0,80.0,67.0,218.0,1699.0,706.0,1,0,0,0
249.0,25.0,22.0,176.0,1435.0,709.0,1,0,0,0
249.0,25.0,22.0,176.0,1435.0,709.0,1,0,0,0
249.0,25.0,22.0,176.0,1515.0,710.0,1,0,0,0
249.0,25.0,22.0,176.0,1515.0,710.0,1,0,0,0
249.0,25.0,22.0,176.0,1435.0,709.0,1,0,0,0
250.0,28.2,22.0,155.0,1500.0,700.0,1,0,0,0
647.0,79.0,67.0,229.0,1699.0,706.0,1,0,0,0
647.0,79.0,67.0,229.0,1699.0,706.0,1,0,0,0
647.0,79.0,67.0,229.0,1699.0,706.0,1,0,0,0
647.0,79.0,67.0,232.0,1700.0,690.0,1,0,0,0
647.0,79.0,67.0,232.0,1700.0,690.0,1,0,0,0
678.2,79.0,67.0,244.0,1690.0,675.0,1,0,0,0
678.2,79.0,67.0,244.0,1690.0,675.0,1,0,0,0
678.2,79.0,67.0,244.0,1690.0,675.0,1,0,0,0
678.2,79.0,67.0,244.0,1690.0,675.0,1,0,0,0
678.2,79.0,67.0,244.0,1690.0,675.0,1,0,0,0
678.2,79.0,67.0,244.0,1690.0,675.0,1,0,0,0
678.2,79.0,67.0,244.0,1690.0,675.0,1,0,0,0
678.2,79.0,67.0,244.0,1690.0,675.0,1,0,0,0
678.2,79.0,67.0,244.0,1690.0,675.0,1,0,0,0
149.6,8.2,9.3,160.1,1948.0,699.0,0,0,0,1
276.0,17.7,22.0,200.0,1900.0,919.0,0,0,0,1
248.0,17.4,19.0,249.9,1085.0,688.0,1,0,0,0
149.6,8.2,9.3,240.0,1948.0,699.0,0,0,0,1
276.0,17.7,22.0,259.9,1969.0,818.0,0,0,0,1
1769.9,122.0,173.0,361.0,1668.0,672.0,1,0,0,0
1769.9,122.0,173.0,361.0,1668.0,672.0,1,0,0,0
1768.0,122.0,173.0,361.0,1668.0,672.0,1,0,0,0
1769.9,122.0,173.0,361.0,1668.0,672.0,1,0,0,0
1769.9,122.0,173.0,361.0,1668.0,672.0,1,0,0,0
1768.0,122.0,173.0,361.0,1668.0,672.0,1,0,0,0
1769.9,122.0,173.0,365.0,1668.0,672.0,1,0,0,0
1769.9,122.0,173.0,365.0,1668.0,672.0,1,0,0,0
1768.0,122.0,173.0,365.0,1668.0,672.0,1,0,0,0
1638.0,65.0,105.0,332.5,1737.0,724.0,1,0,0,0
1901.0,92.0,170.0,362.0,1668.0,650.0,1,0,0,0
1890.0,92.0,170.0,359.0,1668.0,650.0,1,0,0,0
1203.0,123.0,117.0,218.0,1524.0,840.0,1,0,0,0
1203.0,123.0,117.0,230.0,1524.0,840.0,1,0,0,0
1203.0,123.0,117.0,221.0,1524.0,840.0,1,0,0,0
1203.0,123.0,117.0,221.0,1524.0,840.0,1,0,0,0
1203.0,123.0,117.0,217.3,1524.0,780.0,1,0,0,0
1203.0,120.0,117.0,217.3,1524.0,780.0,1,0,0,0
1203.0,123.0,117.0,226.0,1524.0,840.0,1,0,0,0
1203.0,123.0,117.0,226.0,1524.0,840.0,1,0,0,0
1203.0,123.0,117.0,225.4,1524.0,840.0,1,0,0,0
1203.0,123.0,120.0,232.0,1524.0,840.0,1,0,0,0
1203.0,123.0,120.0,232.0,1524.0,840.0,1,0,0,0
1203.0,120.0,117.0,225.0,1524.0,815.0,1,0,0,0
1203.0,123.0,117.0,218.0,1524.0,840.0,1,0,0,0
1901.0,92.0,170.0,405.0,1668.0,673.0,0,0,0,1
1890.0,92.0,170.0,398.0,1668.0,673.0,0,0,0,1
1901.0,92.0,170.0,398.0,1668.0,673.0,0,0,0,1
1890.0,92.0,170.0,389.0,1668.0,673.0,0,0,0,1
1901.0,92.0,170.0,405.0,1668.0,673.0,0,0,0,1
1901.0,92.0,170.0,389.0,1669.0,673.0,0,0,0,1
1890.0,92.0,170.0,389.0,1669.0,673.0,0,0,0,1
1130.8,100.0,97.7,244.0,1562.0,643.0,1,0,0,0
1130.8,100.0,97.7,247.0,1562.0,643.0,1,0,0,0
1130.8,100.0,97.7,247.0,1562.0,643.0,1,0,0,0
1133.0,100.0,97.6,242.0,1562.0,656.0,1,0,0,0
1133.0,100.0,97.6,246.0,1576.0,656.0,1,0,0,0
1133.0,100.0,97.6,245.0,1576.0,649.0,1,0,0,0
1133.0,100.0,97.6,256.0,1576.0,695.0,1,0,0,0
1133.0,100.0,97.6,250.0,1562.0,649.0,1,0,0,0
1133.0,100.0,97.6,242.0,1576.0,649.0,1,0,0,0
1133.0,100.0,97.6,242.0,1576.0,649.0,1,0,0,0
999.0,78.0,88.8,240.0,1576.0,649.0,1,0,0,0
999.0,78.0,88.0,240.0,1576.0,649.0,1,0,0,0
1133.0,100.0,97.7,254.0,1576.0,649.0,1,0,0,0
1133.0,100.0,97.7,248.0,1576.0,649.0,1,0,0,0
999.7,78.0,88.8,246.0,1562.0,643.0,1,0,0,0
983.3,78.0,88.8,242.0,1562.0,643.0,1,0,0,0
983.3,78.0,88.8,246.0,1562.0,643.0,1,0,0,0
1000.0,78.0,88.1,246.0,1562.0,656.0,1,0,0,0
999.0,78.0,88.8,245.0,1575.0,650.0,1,0,0,0
999.0,78.0,88.8,238.0,1576.0,650.0,1,0,0,0
999.0,78.0,88.8,237.0,1576.0,650.0,1,0,0,0
999.0,78.0,88.8,245.0,1576.0,650.0,1,0,0,0
1811.0,92.0,161.0,362.0,1701.0,660.0,0,0,0,1
1811.0,92.0,161.0,362.0,1701.0,660.0,0,0,0,1
1890.0,92.0,168.0,344.0,1701.0,660.0,0,0,0,1
1890.0,92.0,170.0,344.0,1701.0,650.0,0,0,0,1
1811.0,92.0,161.0,365.0,1701.0,660.0,1,0,0,0
1811.0,92.0,161.0,342.0,1701.0,660.0,1,0,0,0
175.0,13.4,13.0,138.0,1350.0,775.0,0,1,0,0
249.0,25.0,22.0,142.0,1405.0,790.0,0,1,0,0
651.9,46.3,57.0,180.0,1525.0,750.0,0,1,0,0
651.9,46.3,57.0,180.0,1525.0,712.0,1,0,0,0
651.9,46.3,57.0,190.0,1518.0,820.0,0,1,0,0
471.0,43.6,40.6,206.0,1479.0,820.0,0,0,1,0
97.0,6.4,6.5,82.0,1200.0,800.0,0,0,1,0
124.0,12.6,9.2,115.0,1370.0,820.0,0,0,1,0
124.0,12.6,9.2,115.0,1370.0,820.0,0,0,1,0
124.0,12.6,9.2,125.0,1370.0,760.0,0,0,1,0
124.0,12.6,9.2,99.0,1350.0,830.0,0,0,1,0
124.0,12.6,9.2,99.0,1350.0,830.0,0,0,1,0
124.0,12.6,9.2,103.0,1330.0,830.0,0,0,1,0
124.0,12.6,9.2,103.0,1350.0,830.0,0,0,1,0
124.0,12.6,9.2,103.0,1350.0,830.0,0,0,1,0
124.0,12.6,9.2,99.0,1330.0,830.0,0,0,1,0
124.0,12.6,9.2,99.0,1350.0,830.0,0,0,1,0
124.0,12.6,9.2,115.0,1370.0,820.0,0,0,1,0
124.0,12.6,9.2,115.0,1370.0,820.0,0,0,1,0
124.0,12.6,9.2,115.0,1370.0,820.0,0,0,1,0
124.0,12.6,9.2,115.0,1370.0,820.0,0,0,1,0
233.9,17.4,17.3,139.0,1350.0,820.0,0,0,1,0
233.9,17.4,17.3,139.0,1350.0,820.0,0,0,1,0
